"date","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Anguilla","Antigua and Barb.","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herz.","Botswana","Br. Indian Ocean Ter.","Brazil","British Virgin Is.","Brunei","Bulgaria","Burkina Faso","Burundi","C<92><82>te d'Ivoire","Cambodia","Cameroon","Canada","Cape Verde","Cayman Is.","Central African Rep.","Chad","Chile","China","Colombia","Comoros","Congo","Cook Is.","Costa Rica","Croatia","Cuba","Cura<92>_ao","Cyprus","Czech Rep.","Dem. Rep. Congo","Denmark","Djibouti","Dominica","Dominican Rep.","Ecuador","Egypt","El Salvador","Eq. Guinea","Eritrea","Estonia","Ethiopia","Faeroe Is.","Falkland Is.","Fiji","Finland","Fr. Polynesia","France","Gabon","Gambia","Georgia","Germany","Ghana","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea","Kuwait","Kyrgyzstan","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao","Macedonia","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Is.","Mauritania","Mauritius","Mexico","Micronesia","Moldova","Monaco","Mongolia","Montenegro","Montserrat","Morocco","Mozambique","Myanmar","Namibia","Nauru","Nepal","Netherlands","New Caledonia","Nicaragua","Niger","Nigeria","Niue","Norfolk Island","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Pitcairn Is.","Poland","Portugal","Puerto Rico","Qatar","Romania","Russia","Rwanda","S. Geo. and S. Sandw. Is.","S. Sudan","Saint Helena","Saint Lucia","Samoa","San Marino","Sao Tome and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Sint Maarten","Slovakia","Slovenia","Solomon Is.","Somalia","South Africa","Spain","Sri Lanka","St. Vin. and Gren.","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syria","Taiwan","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Is.","U.S. Virgin Is.","Uganda","Ukraine","Unclassified","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Vatican","Venezuela","Vietnam","W. Sahara","Wallis and Futuna Is.","Yemen","Zambia","Zimbabwe"
2012-02-29,24170,130898,19123167,2417809,0,2368680,0,255255,522438,1656435,1197,796073034,1182757,9307897,128152,3310414,6505791,1725955,41087,36304778,0,917926,195930,0,9136,0,27019,0,5196914,0,558743,481271,16058,0,1007441,191725,1902483,44654016,0,4185,0,0,4872644,527247295,645743,0,0,5636049,61090,504194,3276198,0,1191130,616082,546435,9567164,101655,0,1568369,271840,37770968,365916,642707,0,544598,49837,210745,2759,19364529,3388603,12271486,65613363,0,0,2868124,79150755,3967256,2580596,0,306039,631354,1125437,1175,0,1040079,13422,98269,71000690,516335,144720,63894815,62407675,9621731,626040,3224135,960339,32567945,1774892,173065489,5673450,70074,897797,956718,106600654,7966260,41232,56615,271364,832989,0,94766,3719315,0,1088916,6715,925380,7923,106031,0,76438533,440653,20413,222938,135316,0,6585837,27836238,45357,0,5223,1974827,0,0,631492,510356,1671726,18200,3586,340410,51145462,16379284,1387690,0,25651835,646478,1325525,2888471,16473600,3695599,3860,3995610,21237855,42240,5822437,53746855,179640,1243175,2969302,309237,1714770,89742,18590054,0,0,0,0,264936,8808928,0,0,44174953,1206459,0,157283,105945,57804968,0,6939,47485,2842285,0,35670417,13191020,22493483,72857,12440199,133321,0,5113758,7325973,1869603,52080235,78218,482040,49189056,0,0,4833060,3627148,690005,9035355,162649,0,1192,48923,1233886,46514886,41161008,144262712,349690138,269324,445446,1697551,0,32753633,40030566,0,534620,5219750,2475,296685
2012-03-31,0,0,51032608,2338613,0,3196552,1275,143365,1220794,3727624,46666,818404248,2195861,5673894,1410259,7062188,12813152,2541877,0,31297291,0,133951,697470,13175,3320,0,14494,0,7854062,6733,336861,671196,88310,0,693302,502972,1586846,57218182,0,89062,0,0,10152097,596624930,707268,0,0,8013698,1198687,2235203,1957,0,3495534,790323,631419,6481521,438781,0,623010,485364,38336026,1049923,166177,12474,807531,42682,278316,6729,25456178,2825987,14655776,31437148,179489,0,1292416,74395495,5349453,3828112,0,212020,607496,1497659,0,0,1803116,0,18224,80909157,1553523,6484,56681766,98915330,12689577,26552,4103939,2442027,38029516,3662261,347538661,7634177,87137,1327783,910826,132099993,9875325,0,71181,689611,563767,0,107609,5826942,0,821260,198002,534200,24711,104094,100077,79171852,328380,223908,823499,272603,3836,11431400,37900751,14166,37944,0,745939,41981,0,5433878,657218,1255033,317507,61034,1000561,62274287,16441814,3078782,0,15680284,1485843,88294,5522122,14502077,12462132,20314,2878015,24900154,2012,14014199,61649953,0,1799816,4604387,703314,1906488,624830,22293802,0,0,0,0,146651,8760103,0,0,63826155,1640254,0,291219,284917,67864958,0,0,171938,1397526,0,21206923,15484386,35314495,77528,17599969,136327,0,7666797,7546243,4181881,63952777,0,81887,54806504,0,274341,4759159,4726918,1491053,6009275,268817,42508,1758,2613,1913518,50310315,52859482,150202358,394202592,1273897,768778,4237131,0,44223431,50425381,0,442361,2291851,10734,275740
2012-04-30,16518,2756,22684783,1285541,0,3262082,0,11894,2020757,144378,72610,737061021,2163178,5459363,216008,5187590,15679839,1979767,0,29581739,0,0,174457,7931,11359,0,0,0,3734205,0,988623,545194,58551,0,543633,215619,979704,46590178,0,60158,0,0,4386536,520514697,946183,0,0,6180670,147085,1374274,0,0,1053252,701031,413728,5723266,730085,71909,1321907,230419,28289917,389814,78190,32224,316055,79696,311887,0,22521395,2061234,12286920,27628915,283344,48493,1024413,57939022,5346530,3855378,0,217019,578218,1698115,136431,0,1249717,0,0,78147362,1246609,32703,76787340,73281222,26616337,0,5483712,501477,30759263,2666898,305919707,10226998,42536,737797,491222,132468361,4876142,14505,29086,249128,364464,0,8004,12272012,0,1796120,0,863904,0,0,0,97039643,682106,1009051,300868,95733,9291,8080880,26848215,43544,31142,0,982392,0,0,5498823,542139,1678438,109255,35837,1094735,60874845,13656016,4655028,9357,25771846,1380294,127395,4712586,10163864,7047743,0,3453301,16587616,0,10518923,48565187,0,2185937,2424500,15371,1696831,121718,15462601,0,0,0,0,269574,6653918,0,0,46939083,1657416,0,157720,972200,54195097,0,7262,78072,2497911,0,21128041,23127300,26960334,256915,13092823,435028,0,8062461,7887832,3612968,78670028,0,243736,53161802,0,0,4091951,4262767,318858,7541638,160404,0,0,2440,2048018,89957477,52805880,139664196,398036096,1808438,940399,2512696,0,45253759,37627821,0,466316,1794849,21309,12012
2012-05-31,37983,0,27082835,2797847,0,1911974,0,96523,3805858,1264646,124806,895625226,1441652,10999218,164302,2262412,10201719,2874806,339927,24585601,98299,183079,48318286,0,30840,0,10196,0,7026223,0,268562,335476,80085,0,281517,454012,1205235,59108928,0,172039,0,0,4473655,580857182,1068433,0,0,8023736,239678,742416,8339,0,2350651,575425,533926,7825557,355576,0,529704,329507,28202913,296403,364807,0,115585,115633,456429,4436,26759600,1640182,22427507,30592617,55907,68602,900778,70665759,6311031,5823129,2194,213664,759334,1638702,103264,0,1812828,107082,296704,90589033,419366,74277,76656056,74520340,28347248,2306647,6886793,1019868,36877491,2998144,318844081,11234098,201689,1297059,264142,151116041,9937602,0,55528,16394,430184,0,75543,11717571,0,638791,14165,661527,33345,0,0,74510521,1285708,422629,819393,360743,0,9357301,25017934,86261,11638,0,540514,0,0,6573776,198732,710217,236471,131991,885784,68908579,17577533,7671028,226962,25588056,176913,1017567,3964647,6209202,6662636,0,1756268,22161608,13469,12411639,54902452,248028,1303654,2894888,19445,1582539,239359,19332224,0,0,0,0,491669,9530391,0,1115,60483137,3349457,100571,259440,106168,116759104,0,214595,776501,3865961,0,37479289,24391741,22654566,857387,6384681,188056,0,5555379,8795672,3124155,81188215,0,249027,52559720,14428,226950,5534712,4724266,837953,2803652,0,90757,0,4461,1819221,100987560,71887919,141225045,468835547,831090,547652,4091712,0,30613022,39327927,0,849857,1688848,0,137246
2012-06-30,106352,0,25698306,1676699,0,3221856,0,14682,3281834,3732930,27563,829609627,1560252,9522441,222562,2926193,10715422,1626355,0,21854294,109543,0,305923,0,28310,1718,4815,0,6569080,0,799479,583281,17336,0,352877,335300,1947761,48141894,0,4096,0,0,9033369,601324240,765233,0,0,10650639,249514,809085,711041,0,2731724,552648,929963,5469601,234552,0,543388,189924,43877810,648292,0,14176,677217,60218,500339,169061,55230400,1086772,14895381,30726471,59480,0,877067,53241144,4031364,5891228,2855,431620,521151,1904027,507764,0,1106887,10588,0,85764554,72834,144468,75250476,85235673,20679592,153065,4027976,928551,13511332,2367144,339207844,10703261,543673,1290685,536688,155936621,4895495,0,20764,726399,726675,0,0,7887059,0,1944751,0,180477,6405,0,114479,92422499,1162396,460856,401952,125743,4085,9047087,16036618,111687,0,0,2937444,0,0,7937680,66243,2076437,566439,40435,1281852,55482481,13351421,4842896,9060,30035723,1351425,599896,3639618,6987862,8612657,101897,2883240,25129866,75255,10677381,61930731,0,1494302,3955342,258510,2612418,66850,20068111,0,0,0,0,212348,9201443,0,0,75184280,2517380,1843,183157,681845,65382882,0,6550,1436105,2750933,0,15918864,11867960,22674426,76183,1743199,5756,0,7523385,6187664,3176432,89060838,0,86065,53464627,162060,246604,6207493,5586525,346435,3644460,0,0,2162,2035,3258581,72299827,81358356,100845744,408548032,1105846,510109,2423924,0,59792977,28601516,0,480381,5252881,3995,534430
2012-07-31,19018,0,73933194,2414170,0,2946573,0,0,2097640,272401,352207,883284912,1311780,8074548,214241,6288315,19235261,1540926,0,20973393,0,0,930078,18605,0,0,9042,0,9010436,1688,1226474,459735,86037,49109,831552,374527,907721,43225236,0,3668,0,0,5547422,535067655,2768830,0,98916,14201899,2101335,745861,793676,0,2536619,698221,436853,9188217,373342,0,163451,1004757,23605791,728191,165895,37048,760463,34308,395152,0,36578610,1836828,14116101,21951996,222617,0,700488,60566523,6232048,5229991,0,217597,400223,1780870,373655,0,2385022,203550,5854,76535756,71307,68165,58248341,50619432,20210461,102132,3923006,914488,32217335,2653672,316685070,5412888,116142,444845,894487,124277868,5285055,126450,39913,743883,430135,0,0,5630524,0,1197702,5392,301807,14235,102947,0,78254241,1383888,340592,221022,166464,123009,6510467,22526068,361225,37002,7822,761567,0,12558,5669278,351957,2319280,381763,809715,404765,50823315,14603142,1515652,1248,23874095,1953929,204833,1858501,4858872,11930896,1270,503799,19369789,151983,23837872,70886391,0,1854947,1597933,30084,2869583,63975,15460951,47243,0,0,0,246751,8110687,9339,0,52700428,3650283,12760,380380,100223,75504131,0,9260,1629448,2654626,0,15392016,14763685,34927196,59318,6962354,0,0,4473584,7912421,6631161,86827699,0,336899,61893629,1495,0,5004810,5633227,862750,5684350,70085,0,0,284610,5447054,83774439,62755719,96841278,358083780,1078526,517844,3571681,0,86343710,30887501,0,335791,1123786,2295,11300
2012-08-31,250523,0,8670628,3409741,0,3077580,0,8284,2395941,1019941,143472,823477617,1028264,3813825,91918,4007298,7557021,2145756,63619,13489394,4432,0,380446,0,17375,1026,0,0,7907077,0,349097,352436,30613,0,541821,342408,257730,38990915,0,0,0,0,3721771,451659148,1197527,0,91239,8271062,299987,42357,0,0,1342037,753926,571988,5963273,394842,0,520262,399531,15108852,611422,0,2986,483912,5788,308783,4144,35520265,956594,16255656,23723171,181140,0,233472,59601201,1219919,2988935,0,221426,608206,1421602,53585,0,2027151,5939,61384,64776322,53481,135705,49439303,55919251,5199102,319612,3499792,1045520,36732656,2292343,266908323,4666629,95770,861341,239514,123228754,3426441,1981,121878,618708,949773,0,77993,5778303,0,1138112,113078,2139383,13179,0,0,53763254,1271124,332072,371743,229173,140703,4554044,14085943,115463,1854,0,466283,0,0,2561829,300743,1161245,58939,38506,425624,31890212,18402331,19635,0,19341417,1334737,1175543,2320793,2809811,4836799,25160,911720,20511932,21689,11333113,56679084,156801,739047,1861801,73115,1354241,488150,18489623,0,0,0,0,193764,11790383,0,0,47899739,2007009,119186,222031,316609,69067697,0,3855,1153741,2347508,0,15243293,14107982,19709949,181393,2760,0,0,5206544,6395148,320405,80659307,0,309359,47551452,1465,0,5910432,4615576,420376,6046579,0,0,0,33754,3216296,63916383,33094865,90349880,247109024,1891750,0,2636775,0,33790670,24972119,0,497011,994431,17407,24639
2012-09-30,2292,0,7887078,1709749,0,1703699,0,3586,1015477,1065125,101289,810377934,1516503,4404487,521803,3610736,4865821,1627452,0,16368318,0,0,442797,11009,57372,0,0,0,8770020,27101,242103,1476907,174906,0,1117459,830897,2444418,50357382,0,75648,0,0,4587182,468057670,1033510,25060,0,6161631,293451,684755,7857530,0,444447,487675,2720,4878682,687403,0,605270,304104,16282764,103238,38910,0,62155,5567,561270,13448,29105220,693549,16863542,25789340,309579,0,410778,63135317,4101698,3919395,0,404515,738505,1530224,1167,0,2195100,184649,6865,56418509,135647,147595,63220334,62374295,15689469,256942,3221772,1177054,29046620,1695154,224463797,7791931,20454,595901,675535,126588282,2740910,0,64997,760707,2295528,0,0,873367,0,1390541,0,277204,12274,0,13633,53961917,941565,337093,494417,211366,360362,2862305,12403789,0,3473,0,884993,0,0,3173006,330484,1345787,377747,62008,647333,40923432,17385889,1588562,12994,15664315,105396,1350820,2006336,1455461,3783313,5445,1133336,21221756,10229,7693956,41922254,0,1507535,3247959,180518,1555236,1726658,23311148,0,0,0,0,234727,8830255,0,0,46473739,2035190,12999,227883,12275,70730216,0,17686,973212,3803173,0,16588200,23285927,8669324,238216,1389372,0,0,3871593,5450130,1591527,56366717,7958,430352,41177889,6643,0,3701435,5133241,182316,5095362,116912,0,0,2571,6467844,75015392,24879412,95560841,256507880,430235,1814209,4246466,0,33117520,28002926,0,542525,674948,18977,1151
2012-10-31,24909,102769,19975085,2092177,0,2139966,0,141617,1499833,2403913,126398,912836690,1256142,3579020,160618,4233788,7670978,2441673,34545,27850168,177462,0,4854,12204,195330,0,0,0,5041293,2801,281871,862844,42989,0,1609240,545372,2391394,42365888,0,93664,0,0,10657132,455620719,1020025,0,131257,7494145,269830,114789,1439737,0,296580,700973,985257,5668375,247464,0,115133,275953,21660331,432850,802560,0,158110,38894,362741,1080,28423525,1461323,14335361,32931159,194478,56640,1581593,54138266,3425047,2117470,0,211755,336220,1335679,8335,0,1305526,182475,37338,55619784,147193,127408,61509316,77035138,36784059,925520,4438779,973160,23213869,1638428,201236121,7084790,226814,819858,770311,110448134,4690384,0,161338,942760,833459,0,54464,7570252,0,1396556,0,425155,29855,0,0,53300244,181990,1235886,414818,290339,59898,6209283,27509572,95949,0,0,2480384,0,0,1824903,959460,2619888,1764,84106,314109,40856245,12460781,1990521,1201,16171127,1557179,105969,3563988,1223311,4495069,3297,2257417,15394080,126536,10504577,49448425,0,1054085,2477219,14898,1343864,1287729,20581067,0,0,0,0,404760,10401090,0,0,55897749,2886218,0,234930,100101,80300455,0,33510,309399,2500995,0,27195923,5996484,9924870,112559,264196,172465,0,4903019,4304641,3979576,53983360,56835,268685,49192963,39883,0,5765354,3865254,270579,7883049,59019,0,0,0,5172215,53709362,44718152,113715280,277981357,2480305,2638182,2982652,0,8585986,36833295,0,793608,6391983,36816,5493
2012-11-30,0,153640,45028643,3266807,0,3452616,0,91699,1775604,2376901,44523,827039442,1021379,5720805,0,3564682,11243839,1231257,154018,34972855,0,1103844,539519,27872,185226,0,0,0,7014477,0,231507,431806,80364,0,798304,298415,1704329,36832321,0,21200,0,0,9204337,681489203,1118750,0,0,12947586,143198,142402,513384,0,552829,290578,692084,5156984,357236,0,353104,238236,33171819,455915,0,0,170102,16886,244139,36824,26819284,1773752,13885597,23885275,44267,0,2709412,47530336,2526262,1987390,0,189888,302039,1422222,3099,0,2459377,101045,998,73948872,173792,33660,66587932,65445684,14141704,1501263,3203743,2600128,21295861,2884227,272872627,9911989,310608,1343869,828561,141048262,7427151,0,180683,495503,1402414,0,59033,307001,0,887337,171853,1129927,0,0,2441,63748497,578674,804001,213641,185331,0,4309200,25166548,53152,26549,0,1998674,0,0,4217727,1201313,1368661,14988,42816,453198,34128649,14878934,541868,2230,31025487,2094922,1350504,2946425,990848,8162213,7973,13507433,20061885,15379,7096222,50893060,125106,1239034,2053974,25990,1589245,1011497,12169036,0,0,0,0,349679,11070333,0,0,55197991,2076336,16430,292584,193649,71193443,0,1426,839222,2343518,0,15648845,4321846,13473596,131904,2346672,3582,0,1982348,4605713,1727491,57899408,127682,615917,66041966,66423,116505,5727939,3154191,181923,6659487,126824,72664,27273,7157,2190478,49926140,49722554,92570855,367446887,636397,187775,5051700,0,11081095,48618897,0,552517,6987478,2300,133356
2012-12-31,12234,101394,95056623,1308673,0,4220953,0,170820,1941603,335862,18640,848431155,1205335,3837184,256657,5019779,12985050,2620963,2392,32879085,86037,131389,485109,8478,65255,0,7231,0,8522033,0,251307,1046249,47106,0,293295,990772,3296698,48859443,0,0,0,1194,6250839,813799753,643369,0,133165,6725934,15174,410129,3152231,0,566807,798453,394367,4836759,139264,0,2904562,374764,41131739,391716,194622,0,244104,13073,486370,81530,29244606,3414230,13255574,24579110,349186,0,2444136,60629509,3669397,2580523,0,211285,534822,1672521,0,0,2626574,0,92044,69231471,50832,31570,66224699,65552690,39514216,877572,4120022,1543022,36547851,4038770,223159557,7824254,105198,462596,407780,123554093,5186905,0,53646,775879,405297,0,76202,3224231,0,1199842,1062,302839,0,12497,8357,80884596,1105346,206599,315502,391997,0,3324097,22277494,58777,0,0,1856706,0,0,5694745,905738,2330937,172186,52817,487224,38382266,10436134,0,0,27345831,654263,191026,2749819,7991618,8119073,78589,1770925,18475219,25403,3958769,56770284,0,1471485,2351922,46076,1867434,1286841,25802177,0,0,0,0,349386,10082259,0,0,79164299,2038022,9920,190511,58810,53952854,0,48617,641861,2121427,34284,15335832,9572385,21124146,71903,4166591,3000,1554,6344594,5259819,3770940,61549130,0,446821,43168910,139319,173792,3942314,6062855,630939,9195718,0,0,1200,45369,2236839,48777393,37420813,124416821,391507731,1887803,63798,2286941,0,14123283,48989259,0,199609,2471754,1058,94211
2013-01-31,302558,0,58932753,2134100,0,3276246,0,29585,1611070,1181296,26004,636311648,1187202,4224579,169461,3398732,10560421,1954865,0,34272742,0,47982,530930,4900,279178,0,0,0,2215041,0,220365,645854,627510,0,348507,250758,3862380,40520964,0,93616,0,0,5140009,643292079,873698,0,716232,5732793,153815,6144,15833930,0,884368,525196,2064366,5118893,312821,0,878224,368853,39599268,553181,891939,0,123446,4399,347981,13987,24499001,2082249,11137167,26522863,44781,0,738906,53845562,2597054,1866660,0,106947,861617,1715128,7510,0,1524399,2889,30955,51290017,70663,12401,27293585,65699099,9357659,742250,2340715,500679,25621936,3413676,177376560,3975986,149334,28057,110759,149419377,5855435,11129,121621,468681,1227783,0,0,2515677,0,574346,13420,631870,7197,0,5993,53450220,244652,611966,406835,585992,0,6313187,27361422,50280,34024,0,1951931,0,0,3723447,1848186,1823234,6294,26363,183148,34481078,11756203,4503401,118163,19915140,1536624,404667,2198327,12071942,4597286,6715,2787781,19100441,55745,5190686,57474390,0,1117221,1314125,14600,991793,35649,18790997,0,0,0,0,234358,5921076,0,0,64626107,588619,3851,96527,0,45182783,0,6880,431503,1743218,124948,12963698,6247812,11393788,144556,4991317,0,0,5063590,4594746,721870,65430879,0,278980,41436658,69286,0,2657846,2830817,515102,7634485,0,78925,1400,0,1241708,47705089,41241947,101470891,310306945,1329862,1398556,2693382,0,25887053,38224119,0,200573,2900682,68670,192262
2013-02-28,97186,0,26349324,1548947,0,1470604,0,430911,954961,2067179,1315,720047808,1399281,2721449,119730,3929401,12696525,2144703,115399,36968847,0,298252,67357,0,2537,0,0,0,8443091,0,301668,707933,306029,0,345810,486801,2387895,36311007,0,83432,6296,0,5006182,785529721,482969,0,1223807,6484358,2102549,908460,23045036,0,927784,895497,830067,6397126,327163,69531,716373,266903,51120844,325799,1657329,167776,71763,3611,414227,1287,28556051,2400111,13962613,38057633,385244,0,3271490,60047607,2308512,4018849,0,308376,1680802,2027186,0,0,1262002,7000,0,65944590,136597,112028,38534403,69272906,10987415,36061,3069468,633421,25835785,2289899,193673681,5152901,18536,1491493,604368,125953644,6924670,0,117728,546582,553738,0,35961,7587727,0,899222,13649,280906,0,101365,0,64358811,300049,548720,195793,323935,54478,9364107,25247458,51011,0,0,2096964,0,0,7079281,2314016,2216639,57152,193602,430868,55716908,14584628,502352,1753,19022004,967082,7024871,2948260,20970647,4029198,0,3998354,17427231,65420,10698954,56262941,99193,1004658,2287055,20134,1449676,328634,25277861,0,0,0,165489,483765,9822297,0,0,55000087,1490928,0,407306,375169,98327195,0,60676,1090872,1427083,0,24759509,7788439,21002289,176468,13456226,0,0,4690347,4820554,167617,60338127,8884,285102,49655805,160578,0,4157003,4495381,755628,5518128,0,0,0,10741,2122728,44807775,51712480,124665245,396214327,1222907,404049,2967868,0,22241664,41779069,0,720921,2754234,93161,37370
2013-03-31,127319,101698,25188404,1805234,0,2982714,0,38979,852682,309433,202813,813071410,2428377,4779679,316850,3982196,12887790,2969100,125029,27167116,0,0,758117,0,0,0,8272,0,10215831,1785,409421,1616706,10639,0,306559,367144,1311668,60676354,0,78689,0,0,11299326,864948474,1707867,0,33714,6682089,278549,689259,556708,0,1734294,832400,785082,5840028,124609,0,573002,380892,50756369,367438,246189,0,427273,11935,321915,0,65566066,3331644,16650205,28721368,515990,0,3869522,57365801,5494296,5191247,0,300319,911649,2413750,10000,0,1696899,0,0,74637243,1198777,277002,62368219,73639283,5990277,465684,6288478,641492,33160664,2532179,301565315,6046224,34380,382165,272041,129017007,7587094,0,83846,564822,491496,0,0,7287723,0,938455,1229,190079,0,55536,0,68485724,973366,1017887,672904,219563,105312,7711904,55041698,176023,0,0,685225,0,0,5389629,1342693,1495048,2352,134726,495874,74526651,10543294,3156125,0,20100506,1009879,1413419,6298906,8640756,12360834,15294,4274334,25863902,58464,17587644,61742394,0,1524225,2737643,32146,2169097,15994,26526369,0,0,0,0,144308,8538927,0,0,41368122,298615,16109,292935,248912,74358719,0,0,320858,2167670,0,15552877,11840503,19074997,134384,7337387,0,0,5486340,8909205,628748,75778356,76862,190162,62231032,0,322602,3887927,5982710,666300,8807074,68251,0,0,516243,3310840,56580479,68118004,156175214,455090069,985798,0,2567616,0,2547625,49062775,0,315597,1564988,43773,206078
2013-04-30,0,0,38677932,2219854,0,3181812,0,113588,1504799,2260035,0,728054638,1740396,3614863,229698,2056968,14886216,2385119,36582,28222018,91281,0,634465,20044,170440,0,6473,0,6368416,0,953649,909308,441494,0,325512,857627,1665672,46086842,0,0,169802,109371,27270157,649482213,493193,0,0,7557432,182738,928258,543552,0,1360325,1101430,867746,6865882,0,0,748404,176059,42232310,425201,201185,0,374461,55756,606116,2839,32377310,1344846,12961707,31738525,4704,0,943813,76932524,4555791,3593402,0,210965,451354,1820023,0,0,1493975,2506,78225,67246383,1363100,212049,74259244,82168511,1569184,35055,5434611,2873048,29709986,1973379,260541262,5242983,236537,340330,1051179,156274542,7867994,0,17915,741020,652134,2489,0,5475268,0,1219140,18216,787465,1650,57654,0,86908658,1557025,224105,479961,317700,0,4775069,27324652,93148,65356,6448,1167834,0,0,4659176,231139,2701691,0,199998,388810,63219010,13508067,2367863,0,26065719,994910,942840,3845493,21095597,7124233,91271,1720463,20490699,0,10188706,62129764,0,894920,2837968,5580,2037142,16399,25342713,0,0,0,0,279188,8785850,0,0,50993972,1365403,1139,142611,350320,92675694,0,10330,154537,2587271,55840,17730392,18072984,21185092,140432,2520488,13262,0,7565800,11116576,660093,78615694,0,148652,62237577,46093,31655,4050707,3803768,724120,4812162,0,0,0,4384,2351909,91320120,54427748,136835591,320675587,771180,588731,2771182,0,7287099,31640544,0,63287,1437248,105167,459563
2013-05-31,40678,99238,22356328,1277458,0,4093627,1067,115699,835641,2552254,25299,748678898,1650033,3301547,692517,4138161,14871496,2756461,0,21981033,0,0,408223,20388,204873,0,8699,0,29925222,0,1026872,356826,2078,0,41490,194550,2149509,55704327,0,107063,0,0,10246811,664541504,719531,0,541797,5984566,762003,739095,318649,0,1026596,956730,1390530,8332500,0,0,768764,356573,39678358,839302,180447,0,53057,18177,323083,10800,28296362,1925102,15764265,28576499,128307,71034,4511050,67540796,5239609,6570327,0,313811,710674,1493000,1128,0,2080751,4674,495601,82492818,1425834,64614,76044924,86409326,2653095,122788,6874376,2139870,41989347,2867993,236329918,8598771,510433,1495610,1103038,127526393,6211152,0,72932,828780,330998,0,37698,3665384,0,528043,320823,146964,0,31400,0,77562416,743397,375015,622065,717982,220318,5256430,32261189,144294,40942,1028,2020915,0,0,7687564,534432,577157,46389,68585,1059922,79784183,13071160,1438163,0,29545879,582792,788746,3784916,10588711,5619616,17996,2323414,24978641,244077,14291841,49400846,124186,2575017,2514466,5356,1956775,6329,22497034,0,0,0,0,302470,9794281,0,0,48898006,875041,20366,62798,65830,85029691,0,2700,144876,2459213,0,28304978,36035319,19820295,82758,13022387,0,0,5541933,9502731,170608,82861334,128291,503887,52766396,31272,59394,4668068,5404152,337427,5258145,65599,61059,2400,2569,3246212,92714013,58645384,143459418,363325007,2124551,265366,2330968,0,51466712,35951040,0,219671,994437,2750,222503
2013-06-30,0,0,12393768,4070283,0,4758349,0,5471,1291944,536839,100422,779546639,1613572,4385160,17911,3241173,6209166,2427503,0,27239982,202798,0,452872,0,148359,0,2552,0,35317221,0,1092457,206799,0,0,611164,447737,1069929,47666246,0,21315,0,0,10007318,701884560,1351786,0,156988,9780731,141629,425161,549349,0,1559558,862370,0,8471352,384602,0,1931622,516968,22700571,203873,40744,0,272874,4535,455404,176284,28026671,1104694,15139366,25442251,232118,0,3405564,54677141,9195127,6695214,0,306243,491809,1622738,0,0,995212,0,69308,78368549,185645,35100,80752581,82565778,36404544,123863,4050206,2683726,17635597,3138413,269785181,4311979,71520,608664,644071,147859959,6777393,4970,51298,373852,656685,0,0,4865589,0,1820180,115755,361501,8360,61537,0,101062338,1268292,19831,369280,282879,0,7673196,22401533,225863,68569,0,329245,0,0,3987935,541738,499743,39678,110355,1217213,59798500,15066719,2893152,15170,25192179,1858224,295073,3888857,2775692,5690529,43584,1432983,17427082,28162,8722834,58280179,0,1188127,1904040,32406,2106766,17125,20621763,43506,0,0,0,392360,8866039,0,0,28442249,297170,39821,173830,0,71263555,0,46217,137749,1583337,0,20346451,11140245,21596624,0,2942163,0,0,5152110,7377032,538896,105108730,0,250828,55581855,16418,0,3551151,5538310,309327,7658406,0,0,1322,4741,3151686,85858469,42191918,111701258,371815209,1264463,1018776,4636343,0,27445346,36190807,0,391262,1413289,37481,234839
