"date","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Anguilla","Antigua and Barb.","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herz.","Botswana","Br. Indian Ocean Ter.","Brazil","British Virgin Is.","Brunei","Bulgaria","Burkina Faso","Burundi","C<92><82>te d'Ivoire","Cambodia","Cameroon","Canada","Cape Verde","Cayman Is.","Central African Rep.","Chad","Chile","China","Colombia","Comoros","Congo","Cook Is.","Costa Rica","Croatia","Cuba","Cura<92>_ao","Cyprus","Czech Rep.","Dem. Rep. Congo","Denmark","Djibouti","Dominica","Dominican Rep.","Ecuador","Egypt","El Salvador","Eq. Guinea","Eritrea","Estonia","Ethiopia","Faeroe Is.","Falkland Is.","Fiji","Finland","Fr. Polynesia","France","Gabon","Gambia","Georgia","Germany","Ghana","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea","Kuwait","Kyrgyzstan","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao","Macedonia","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Is.","Mauritania","Mauritius","Mexico","Micronesia","Moldova","Monaco","Mongolia","Montenegro","Montserrat","Morocco","Mozambique","Myanmar","Namibia","Nauru","Nepal","Netherlands","New Caledonia","Nicaragua","Niger","Nigeria","Niue","Norfolk Island","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Pitcairn Is.","Poland","Portugal","Puerto Rico","Qatar","Romania","Russia","Rwanda","S. Geo. and S. Sandw. Is.","S. Sudan","Saint Helena","Saint Lucia","Samoa","San Marino","Sao Tome and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Sint Maarten","Slovakia","Slovenia","Solomon Is.","Somalia","South Africa","Spain","Sri Lanka","St. Vin. and Gren.","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syria","Taiwan","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Is.","U.S. Virgin Is.","Uganda","Ukraine","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Vatican","Venezuela","Vietnam","W. Sahara","Wallis and Futuna Is.","Yemen","Zambia","Zimbabwe"
2013-01-31,8274007,14844617,2899008124,514936556,3710,207247747,30510,14542583,289580388,135193805,9837326,103120119514,240224204,476041189,46097901,481260408,701261509,298321487,6189040,6602996099,8156340,24041806,109086368,621777,17715690,3467357,1065411,173757,886971283,169739648,144580217,52881714,3030300,1697345,75295469,35603689,79087259,7115358001,89033,150967947,164410,769140,759619737,36601657679,131929481,1638031,20815258,1026483321,37411959,57671806,881891309,0,222210486,93776531,76089006,2030709681,21915334,1975530,311098993,46417521,2518657867,393692397,5546794,2777583,51013654,7787178,35950048,5423332,4129795505,303707785,2298991391,5361612816,23663471,8932674,156171974,10222473987,445816129,851726788,2041363,40980282,128032851,333092415,8903138,155209,137611971,10860049,34922236,9072058838,66788899,19874217,5649544273,8810599405,2070455273,26090426,592803626,290797319,5967284843,463138183,44989368924,726235732,26435741,92074691,75171307,17449404342,848459957,865180,16618668,210762610,117162690,198258,7358170,217493387,74303,115234060,8537917,74233336,3063611,133700819,2022988,8818388840,152291386,23600546,131021346,138138352,11732091,590438743,5481950971,21249060,16574397,933085,69256432,2335256,13631,536661040,45708813,145135397,14278327,6709001,227711139,5076629931,1814198522,243681735,2321753,1703242518,132755522,117441086,477862724,769994746,739483251,5644205,471516859,1848418887,7125622,758857416,7631084538,9893162,209142070,466884439,31284317,208805348,56227313,2021706242,575099,119871,0,523570,47962788,1302607486,110366,52966,6022905736,157167722,2611244,39551892,12305461,8090716464,0,5313362,40993427,249920520,387712,2349081070,2835735626,2836271241,15740994,503300542,5063208,1032442,804935728,1118730122,579358830,9879018479,21630920,47421855,6499685770,7668577,9338454,731434870,496170690,91937345,659639096,12007471,1333614,1982982,6497119,152379285,3669006644,20098389419,56165371226,123466757,46186151,422249487,872799,3853744077,3660812107,10385,88718831,400356955,9647723,14893275
2013-02-28,8371193,14844617,2925357448,516485503,3710,208718351,30510,14973494,290535349,137260984,9838641,103840167322,241623485,478762638,46217631,485189809,713958034,300466190,6304439,6639964946,8156340,24340058,109153725,621777,17718227,3467357,1065411,173757,895414374,169739648,144881885,53589647,3336329,1697345,75641279,36090490,81475154,7151669008,89033,151051379,170706,769140,764625919,37387187400,132412450,1638031,22039065,1032967679,39514508,58580266,904936345,0,223138270,94672028,76919073,2037106807,22242497,2045061,311815366,46684424,2569778711,394018196,7204123,2945359,51085417,7790789,36364275,5424619,4158351556,306107896,2312954004,5399670449,24048715,8932674,159443464,10282521594,448124641,855745637,2041363,41288658,129713653,335119601,8903138,155209,138873973,10867049,34922236,9138003428,66925496,19986245,5688078676,8879872311,2081442688,26126487,595873094,291430740,5993120628,465428082,45183042605,731388633,26454277,93566184,75775675,17575357986,855384627,865180,16736396,211309192,117716428,198258,7394131,225081114,74303,116133282,8551566,74514242,3063611,133802184,2022988,8882747651,152591435,24149266,131217139,138462287,11786569,599802850,5507198429,21300071,16574397,933085,71353396,2335256,13631,543740321,48022829,147352036,14335479,6902603,228142007,5132346839,1828783150,244184087,2323506,1722264522,133722604,124465957,480810984,790965393,743512449,5644205,475515213,1865846118,7191042,769556370,7687347479,9992355,210146728,469171494,31304451,210255024,56555947,2046984103,575099,119871,0,689059,48446553,1312429783,110366,52966,6077905823,158658650,2611244,39959198,12680630,8189043659,0,5374038,42084299,251347603,387712,2373840579,2843524065,2857273530,15917462,516756768,5063208,1032442,809626075,1123550676,579526447,9939356606,21639804,47706957,6549341575,7829155,9338454,735591873,500666071,92692973,665157224,12007471,1333614,1982982,6507860,154502013,3720719124,20223054664,56561585553,124689664,46590200,425217355,872799,3875985741,3702591176,10385,89439752,403111189,9740884,14930645
2013-03-31,8498512,14946315,2950545852,518290737,3710,211701065,30510,15012473,291388031,137570417,10041454,104653238732,244051862,483542317,46534481,489172005,726845824,303435290,6429468,6667132062,8156340,24340058,109911842,621777,17718227,3467357,1073683,173757,905630205,169741433,145291306,55206353,3346968,1697345,75947838,36457634,82786822,7212345362,89033,151130068,170706,769140,775925245,38252135874,134120317,1638031,22072779,1039649768,39793057,59269525,905493053,0,224872564,95504428,77704155,2042946835,22367106,2045061,312388368,47065316,2620535080,394385634,7450312,2945359,51512690,7802724,36686190,5424619,4223917622,309439540,2329604209,5428391817,24564705,8932674,163312986,10339887395,453618937,860936884,2041363,41588977,130625302,337533351,8913138,155209,140570872,10867049,34922236,9212640671,68124273,20263247,5750446895,8953511594,2087432965,26592171,602161572,292072232,6026281292,467960261,45484607920,737434857,26488657,93948349,76047716,17704374993,862971721,865180,16820242,211874014,118207924,198258,7394131,232368837,74303,117071737,8552795,74704321,3063611,133857720,2022988,8951233375,153564801,25167153,131890043,138681850,11891881,607514754,5562240127,21476094,16574397,933085,72038621,2335256,13631,549129950,49365522,148847084,14337831,7037329,228637881,5206873490,1839326444,247340212,2323506,1742365028,134732483,125879376,487109890,799606149,755873283,5659499,479789547,1891710020,7249506,787144014,7749089873,9992355,211670953,471909137,31336597,212424121,56571941,2073510472,575099,119871,0,689059,48590861,1320968710,110366,52966,6119273945,158957265,2627353,40252133,12929542,8263402378,0,5374038,42405157,253515273,387712,2389393456,2855364568,2876348527,16051846,524094155,5063208,1032442,815112415,1132459881,580155195,10015134962,21716666,47897119,6611572607,7829155,9661056,739479800,506648781,93359273,673964298,12075722,1333614,1982982,7024103,157812853,3788837128,20379229878,57016675622,125675462,46590200,427784971,872799,3878533366,3751653951,10385,89755349,404676177,9784657,15136723
2013-04-30,8498512,14946315,2989223784,520510591,3710,214882877,30510,15126061,292892830,139830452,10041454,105381293370,245792258,487157180,46764179,491228973,741732040,305820409,6466050,6695354080,8247621,24340058,110546307,641821,17888667,3467357,1080156,173757,911998621,169741433,146244955,56115661,3788462,1697345,76273350,37315261,84452494,7258432204,89033,151130068,340508,878511,803195402,38901618087,134613510,1638031,22072779,1047207200,39975795,60197783,906036605,0,226232889,96605858,78571901,2049812717,22367106,2045061,313136772,47241375,2662767390,394810835,7651497,2945359,51887151,7858480,37292306,5427458,4256294932,310784386,2342565916,5460130342,24569409,8932674,164256799,10416819919,458174728,864530286,2041363,41799942,131076656,339353374,8913138,155209,142064847,10869555,35000461,9279887054,69487373,20475296,5824706139,9035680105,2089002149,26627226,607596183,294945280,6055991278,469933640,45745149182,742677840,26725194,94288679,77098895,17860649535,870839715,865180,16838157,212615034,118860058,200747,7394131,237844105,74303,118290877,8571011,75491786,3065261,133915374,2022988,9038142033,155121826,25391258,132370004,138999550,11891881,612289823,5589564779,21569242,16639753,939533,73206455,2335256,13631,553789126,49596661,151548775,14337831,7237327,229026691,5270092500,1852834511,249708075,2323506,1768430747,135727393,126822216,490955383,820701746,762997516,5750770,481510010,1912200719,7249506,797332720,7811219637,9992355,212565873,474747105,31342177,214461263,56588340,2098853185,575099,119871,0,689059,48870049,1329754560,110366,52966,6170267917,160322668,2628492,40394744,13279862,8356078072,0,5384368,42559694,256102544,443552,2407123848,2873437552,2897533619,16192278,526614643,5076470,1032442,822678215,1143576457,580815288,10093750656,21716666,48045771,6673810184,7875248,9692711,743530507,510452549,94083393,678776460,12075722,1333614,1982982,7028487,160164762,3843264876,20516065469,57337351209,126446642,47178931,430556153,872799,3885820465,3783294495,10385,89818636,406113425,9889824,15596286
2013-05-31,8539190,15045553,3011580112,521788049,3710,218976504,31577,15241760,293728471,142382706,10066753,106129972268,247442291,490458727,47456696,495367134,756603536,308576870,6466050,6717335113,8247621,24340058,110954530,662209,18093540,3467357,1088855,173757,941923843,169741433,147271827,56472487,3790540,1697345,76314840,37509811,86602003,7314136531,89033,151237131,340508,878511,813442213,39566159591,135333041,1638031,22614576,1053191766,40737798,60936878,906355254,0,227259485,97562588,79962431,2058145217,22367106,2045061,313905536,47597948,2702445748,395650137,7831944,2945359,51940208,7876657,37615389,5438258,4284591294,312709488,2358330181,5488706841,24697716,9003708,168767849,10484360715,463414337,871100613,2041363,42113753,131787330,340846374,8914266,155209,144145598,10874229,35496062,9362379872,70913207,20539910,5900751063,9122089431,2091655244,26750014,614470559,297085150,6097980625,472801633,45981479100,751276611,27235627,95784289,78201933,17988175928,877050867,865180,16911089,213443814,119191056,200747,7431829,241509489,74303,118818920,8891834,75638750,3065261,133946774,2022988,9115704449,155865223,25766273,132992069,139717532,12112199,617546253,5621825968,21713536,16680695,940561,75227370,2335256,13631,561476690,50131093,152125932,14384220,7305912,230086613,5349876683,1865905671,251146238,2323506,1797976626,136310185,127610962,494740299,831290457,768617132,5768766,483833424,1937179360,7493583,811624561,7860620483,10116541,215140890,477261571,31347533,216418038,56594669,2121350219,575099,119871,0,689059,49172519,1339548841,110366,52966,6219165923,161197709,2648858,40457542,13345692,8441107763,0,5387068,42704570,258561757,443552,2435428826,2909472871,2917353914,16275036,539637030,5076470,1032442,828220148,1153079188,580985896,10176611990,21844957,48549658,6726576580,7906520,9752105,748198575,515856701,94420820,684034605,12141321,1394673,1985382,7031056,163410974,3901910260,20659524887,57700676216,128571193,47444297,432887121,872799,3937287177,3819245535,10385,90038307,407107862,9892574,15818789
2013-06-30,8539190,15045553,3023973880,525858332,3710,223734853,31577,15247231,295020415,142919545,10167175,106909518907,249055863,494843887,47474607,498608307,762812702,311004373,6466050,6744575095,8450419,24340058,111407402,662209,18241899,3467357,1091407,173757,977241064,169741433,148364284,56679286,3790540,1697345,76926004,37957548,87671932,7361802777,89033,151258446,340508,878511,823449531,40268044151,136684827,1638031,22771564,1062972497,40879427,61362039,906904603,0,228819043,98424958,79962431,2066616569,22751708,2045061,315837158,48114916,2725146319,395854010,7872688,2945359,52213082,7881192,38070793,5614542,4312617965,313814182,2373469547,5514149092,24929834,9003708,172173413,10539037856,472609464,877795827,2041363,42419996,132279139,342469112,8914266,155209,145140810,10874229,35565370,9440748421,71098852,20575010,5981503644,9204655209,2128059788,26873877,618520765,299768876,6115616222,475940046,46251264281,755588590,27307147,96392953,78846004,18136035887,883828260,870150,16962387,213817666,119847741,200747,7431829,246375078,74303,120639100,9007589,76000251,3073621,134008311,2022988,9216766787,157133515,25786104,133361349,140000411,12112199,625219449,5644227501,21939399,16749264,940561,75556615,2335256,13631,565464625,50672831,152625675,14423898,7416267,231303826,5409675183,1880972390,254039390,2338676,1823168805,138168409,127906035,498629156,834066149,774307661,5812350,485266407,1954606442,7521745,820347395,7918900662,10116541,216329017,479165611,31379939,218524804,56611794,2141971982,618605,119871,0,689059,49564879,1348414880,110366,52966,6247608172,161494879,2688679,40631372,13345692,8512371318,0,5433285,42842319,260145094,443552,2455775277,2920613116,2938950538,16275036,542579193,5076470,1032442,833372258,1160456220,581524792,10281720720,21844957,48800486,6782158435,7922938,9752105,751749726,521395011,94730147,691693011,12141321,1394673,1986704,7035797,166562660,3944102178,20771226145,58072491425,129835656,48463073,437523464,872799,3964732523,3855436342,10385,90429569,408521151,9930055,16053628
2013-07-31,8687957,15047990,3045748794,528577801,3710,228277781,31577,15351594,296606809,144411051,10296214,107649773580,250264360,508376372,47636572,503467161,770812404,312393765,6534452,6789463305,8450419,24458290,111725526,662209,18457927,3467357,1258849,173757,986449597,169741433,149020708,56876334,3791683,1705043,77386288,38403393,89908926,7408320535,89033,151334069,340508,878511,838208022,40918310846,138013051,1638031,22771564,1071074058,41049706,61409626,907481183,0,230404504,99015249,80271765,2076415879,23033925,2045061,316460184,48669088,2742608571,396309826,8153797,2945359,52795317,7945685,38420660,5614542,4354862507,315793948,2394042576,5546694508,25049501,9003708,173076467,10615622778,480371579,883665287,2041363,42705241,133028484,344053741,8914266,155209,145672723,10879002,35651079,9516631710,71186347,20742727,6031414814,9264860163,2128246295,27150771,622163212,303282959,6156186233,478428758,46451709461,758802104,27354838,97621251,79572277,18269630076,889685180,870150,17052462,215141681,120596248,200747,7487513,249860390,74303,122495069,9358638,76588020,3075357,134009638,2022988,9324556563,158155546,26351692,134441737,140274211,12112199,630451820,5659913840,22269447,16749264,940561,77106588,2335256,13631,573871522,51281813,153835172,14467535,7447516,231709589,5461169424,1896376383,255726739,2356027,1860022301,138347566,128535163,501193310,836536957,778534578,5819125,487067272,1973308649,7581314,823942642,7996020772,10116541,218522971,481646594,31394266,220971454,56681708,2162438155,618605,119871,0,689059,49893188,1357372081,110366,52966,6290777201,164284276,2697502,40863762,13345692,8626566922,0,5433285,43515606,262462052,443552,2474354124,2935090277,2960156775,16376676,550087592,5086522,1032442,838192012,1169760423,582357459,10358560290,21844957,49269196,6842448934,8005744,9752105,756590683,527518038,95435838,704128192,12141321,1401748,1986704,7071208,171414156,4001962176,20879916708,58379296080,130454795,48463073,440169584,872799,4002500306,3886877395,10385,90846473,414737467,10076750,16408642
2013-08-31,8694173,15047990,3049656056,530621657,3710,228693366,31577,15351594,298320514,147573455,10434845,108351278175,252439272,514649881,47807911,507187644,774692471,314975064,6570037,6806918769,8452795,24458290,111944629,681900,18493942,3467357,1258849,173757,1028687594,169835590,149250054,57069731,4036549,1705043,77584526,39052894,91107795,7453079245,89033,151407367,340508,878511,848034201,41461459948,138832432,1638031,22855457,1079978673,41397102,61416261,907552433,0,230676189,101106507,80271765,2085321234,23033925,2045061,317049352,48862617,2752230125,396526556,8153797,2945359,52931504,7949545,38825731,5622647,4388682049,317431811,2406407762,5569076274,25285547,9003708,173776219,10662083157,481696916,887183045,2041363,42894380,133485154,345721778,9328593,155209,147247988,10879002,35704279,9571647741,71292897,20757418,6117916463,9328379755,2129495383,27412994,626909558,304098411,6198875525,479931165,46728088525,760836894,27424915,98555584,80277699,18396562770,892466638,870150,17090796,216056783,121103737,200747,7487513,251701977,74303,124384507,9570722,76676052,3075357,134046266,2283392,9385280333,158933539,26668804,135338308,140466129,12112199,637445273,5667756499,22354712,16749264,940561,79539101,2335256,13631,575282952,51918737,155168310,14535408,7588845,232145428,5495704116,1910460558,261617523,2369702,1876958227,141227219,128855276,503477448,837849037,783098777,5851501,487249446,1987868279,7627010,827871166,8039055347,10233648,219438122,483840398,31710086,222697038,56816277,2169867745,618605,119871,0,689059,50403210,1366745681,110366,52966,6320301173,165122014,2709231,41186740,13468443,8685379783,0,5433285,43903831,264981591,443552,2503520784,2952131251,2975104985,16474075,554538330,5086522,1032442,842901331,1178227349,582357459,10415741427,21844957,49914407,6889295287,8042670,9752105,761417298,533399618,95629754,713151818,12141321,1401748,1986704,7071208,176294178,4036598425,20969599313,58646902610,131351349,49066553,443904249,872799,4019138808,3915048052,10385,91119067,416594355,10087710,16636108
2013-09-30,8694173,15047990,3055181232,532029300,3710,234537227,31577,15362413,299764464,148520947,10493164,109196365857,253900537,516842481,47964001,510697995,777628534,316265916,6884774,6823647810,8555457,24671426,112050320,681900,18580205,3467357,1269331,173757,1056832556,169835590,149483092,57359549,4036549,1705043,77748278,39139865,91107795,7491894450,89033,151407367,340508,878511,855493908,42274203292,139984579,1638031,22902019,1089889880,41923179,61467007,907788855,0,230966406,102071343,80419945,2092415403,23697556,2045061,318451948,49293033,2766496962,396700665,8198353,2945359,53456273,7954147,38985336,5624127,4416070386,318310337,2421879788,5591809891,25356365,9003708,176039881,10721066344,483953389,888734711,2041363,43135993,133965868,347832810,9332079,155209,149785249,10879002,35742680,9621913130,71410126,20887756,6171477391,9394426754,2131170294,28186081,635156736,306581900,6246903787,482323417,46913313896,763332721,27424915,99140387,80839703,18527567809,896665251,876816,17486837,216254905,122581894,200747,7487513,252369105,74303,126002752,9570722,77433226,3075357,134046266,2328183,9449865417,160737267,27476770,137443057,140571368,12112199,641919761,5679920002,22431031,16789692,940561,80249008,2335256,13631,579085400,52018009,156648328,14554230,7981142,233066443,5534670944,1924805221,261634867,2369702,1891022924,142628624,129396223,506043552,839043464,786006160,5856617,488956508,2008356046,7750291,832695825,8111188510,10263493,222612520,486978114,31724824,225707491,57546427,2182510926,618605,119871,0,689059,50745244,1376367934,110366,52966,6352366499,165258742,2731213,41459692,13468443,8839548725,0,5472130,44376157,267001740,443552,2531598229,2974564809,2987059422,16661803,559378261,5089878,1032442,848420626,1184938784,582357459,10486227596,22128789,50659989,6942365822,8156476,9752105,766223680,537177269,95664421,729495024,12141321,1401748,1986704,7081813,179239294,4075086000,21068048862,58929207955,132224898,49426229,446672381,872799,4058786676,3948615399,10385,91428839,417561017,10089597,16876951
2013-10-31,8722324,15233249,3085527047,533319408,3710,238760263,31577,15576290,302748050,150823144,10702903,109987303057,255227050,523057959,48002846,515693290,783552840,319568999,7006012,6844746300,8555457,24671426,112439327,683194,18599249,3467357,1269331,173757,1064506444,169835590,149727935,57755520,4045326,1705043,78385370,39569171,94357913,7526419112,89033,151484233,340508,878511,867365010,43344819389,140729770,1638031,23078940,1100810170,42071644,61482262,907906444,1433,231216931,102538930,81996091,2096288150,24096809,2045061,319447263,49681395,2782159049,397292766,8198353,2945359,53824297,7977522,39324116,5631902,4447879167,320275367,2434200179,5620180103,25733063,9003708,179766684,10787367935,491261600,891501147,2041363,43462946,134537393,349735960,10117286,155209,152461173,10922203,35768065,9673340950,71460429,20974198,6201434484,9478519120,2163815846,28593316,639977968,307290883,6271435216,485910762,47185892669,767401537,27510499,99425576,81398917,18645118487,904495255,876816,17652670,217368753,124113313,200747,7487513,259064827,74303,127550279,9573856,77777496,3075357,134047962,2328183,9526151509,162902046,28907776,137648959,140739927,12118587,646386119,5712820602,22511141,16938824,940561,81212268,2335256,13631,584512596,52344610,158269248,14596540,8273388,233535970,5572104363,1938076475,265774926,2374326,1925886421,144175783,130209316,508080941,840073690,795849055,5858042,492429145,2025438401,7776101,841205835,8202386438,10264683,225865424,488497592,32375115,226886820,58424301,2202215242,618605,119871,0,689059,51169896,1387361049,110366,52966,6399746571,165507426,2742198,41532182,14396714,8901356391,0,5609070,45015392,269523571,443552,2550659941,2981418224,3002815983,16778748,570599530,5089878,1032442,853456117,1190056971,582357459,10551620181,22255674,50954889,7006870187,8243086,9752105,770552177,541803282,95721920,743432201,12220712,1401748,1986704,7138970,181646718,4154470094,21182312917,59240413071,133595479,49768671,451135948,872799,4101711183,4006923695,10385,91593986,428454916,10220765,17324028
2013-11-30,8853823,15233249,3112941730,535332516,3710,242788854,31577,15580717,303920961,152045191,10708642,110831885482,256630621,527828439,48426374,520543832,796255455,321672534,7120269,6888075862,8555457,24671426,112730658,696348,19017327,3467357,1306259,173757,1078369639,169835590,150649364,58039688,4045326,1705043,78478488,40566539,96518251,7566082719,89033,151484233,340508,878511,886990327,44569543396,141943573,1638031,23186473,1109681590,42198747,61489649,908082491,1433,231484171,104044480,82156139,2100972025,24379150,2045061,319810646,49928785,2798695822,397626551,8198353,2945359,53837642,7994793,39634091,5640742,4478473343,321623095,2452451381,5645175418,25851228,9074613,182318008,10836219746,498889032,892932821,2041363,43581355,134913324,351242238,10138273,155209,154262012,10922203,35768065,9733117133,71480672,20984328,6258116871,9562696846,2202690097,28910196,643889661,307838007,6298404735,489878622,47425775034,773026508,27662390,99781613,81798470,18755690515,909789069,881878,17702044,217757190,125721958,200747,7487513,277548908,74303,128676049,9588104,78121282,3077091,134246474,2328183,9599987050,165050916,28907776,137905416,140906734,12118587,652100703,5728651722,22627059,16938824,940561,85563798,2335256,13631,589750690,52553975,160571929,14600446,8351242,233598283,5609784198,1951571681,269224113,2374326,1961997663,145385407,131144672,511092582,841628404,802421837,5862661,495352634,2052267866,7799524,850808058,8254452598,10428305,227169259,489422753,33046226,228458133,59520784,2219702002,618605,119871,0,689059,51596143,1399660029,110366,52966,6441518705,165507426,2750875,41532182,14711248,8993809589,0,5613493,45170801,271660698,443552,2565350991,2987277996,3028126240,16778748,576215579,5094982,1032442,857530580,1195035215,582357459,10612608929,22371488,51352909,7078381015,8368279,9752105,776347811,544989161,96036802,751750049,12220712,1418528,1988204,7192805,192001405,4225699416,21267703927,59550592396,134496834,50094063,454171992,872799,4169807039,4059241794,10385,91817375,445217102,10230187,17689506
2013-12-31,8855143,15233249,3131004550,537362666,3710,245564537,31577,15593168,307027635,153855966,10733609,111608476799,257865593,536607984,48537688,522003670,805068785,323979433,7165330,6961255282,8660541,24805026,113063891,696348,19257222,3467357,1306259,173757,1087211264,170634905,151338453,58494172,4045326,1705043,78902967,41275074,100007181,7601647725,89033,151484233,340508,1038473,903990190,45923598311,144249512,1638031,23268143,1117522005,42316799,61840584,929204847,1433,232745816,104325496,82882538,2107347003,24844158,2045061,321405357,50409599,2836227941,398261127,8198353,2945359,54164208,8021364,39868372,5647692,4508718998,323503760,2470305717,5669745151,26226676,9074613,184931753,10905181969,503343385,896284745,2041363,43767854,135298323,353479819,10148751,155209,155545222,11053026,35773749,9790507246,71685209,21168683,6290865566,9630494023,2234343675,29820543,647879507,310319037,6333244249,492230077,47641143777,778783610,27736033,101526762,82499042,18932812291,915963416,881878,17738867,218295845,127701845,200747,7515175,288812982,74303,130415893,9603104,78958880,3077091,134246474,2328183,9676364704,167849185,29149291,138191340,141284472,12118587,657303038,5752389079,22728794,17110263,940561,85856008,2407883,13631,597895756,53158988,163307967,14732815,9063072,233872442,5648232395,1972334379,271794450,2374326,1994940710,146314631,131725373,514222755,844036603,810769736,5892459,497242652,2065431926,7815277,861241271,8327772198,10446636,229033209,491885765,33130906,230857965,60060072,2232543424,618605,119871,0,689059,51930087,1409594531,110366,52966,6503915618,165507426,2757879,41933011,14713605,9066692038,0,5616761,45522751,274786873,443552,2593630913,2994276167,3061294709,16878562,579523480,5115770,1032442,864561941,1201063655,582632459,10696547946,22496556,51866272,7160903607,8483621,9752105,780011532,547710328,96138400,762999871,12220712,1418528,1988204,8100708,212199155,4284170882,21394083247,59926464492,137345866,50538458,456403458,872799,4233639621,4103987459,10385,91978774,456781948,10240234,17713341
2014-01-31,8855143,15233249,3159969590,538750143,3710,248641602,31577,15610317,310340669,158432110,10914970,112169747812,258913062,551701791,48816668,528727550,821406401,325129307,7256145,7006330897,8660541,24849398,113526414,696348,19299314,3467357,1311842,173757,1098014951,170634905,153454464,59001541,4045326,1705043,79492046,41572510,102539125,7639074760,89033,151547517,375537,1038473,913827278,47155846181,144679774,1638031,23380767,1123322190,42466429,61860305,938863879,1433,234095685,104922671,83819928,2110950853,25220603,2045061,323043273,50669505,2889017343,398518980,8372521,2945359,54389359,8036354,40186820,5650116,4531032503,325222269,2482414450,5694996165,26354702,9074613,186752433,10974263076,507951797,898844073,2041363,44180435,136007945,354621160,10152048,155209,157694212,11053026,35773749,9850923446,72234663,21229292,6316176271,9708577154,2266578175,30233470,650117211,310546538,6355838712,496228528,47812331994,783808303,27745853,101810420,82982502,19064503819,922186192,881878,17803118,218836620,128342439,200747,7515175,291064121,74303,131337051,9619133,79073644,3077091,134246474,2355277,9768527054,169543760,29150445,138317549,141449067,12118587,663308125,5772035810,22781809,17149927,940561,86185192,2407883,13631,606646657,54302774,166152542,14774132,9151899,233993596,5690802978,1982593638,276938056,2374326,2027122801,147053913,132157458,517380205,848955897,816424474,5892459,500199804,2080286239,7816585,868775211,8394756162,10446636,230561050,494175012,33202462,232794028,60232593,2250761682,654108,119871,0,689059,52048404,1414308040,110366,52966,6562626908,165507426,2761779,42363511,14863549,9146394688,145583,5620030,46358378,277107179,443552,2608268210,2999734263,3083700110,16980930,581688748,5115770,1032442,868509361,1205051370,583237576,10777867609,22496556,52268644,7238362536,8642067,9874823,782363832,551786267,96281865,774264835,12294374,1418528,1992724,8159478,214155617,4349366656,21520633415,60221044285,138342396,50775636,459401669,872799,4237896173,4139991139,10385,92203166,465107539,10240234,17875675
2014-02-28,8855143,15233249,3181759074,540892073,3710,251841633,31577,15730737,311240696,158702473,11087230,112888993222,260724927,561650725,49118363,533436051,835973653,327174523,7521069,7039162369,8694266,24896532,113877722,696348,19312153,3467357,1311842,173757,1103921228,170732328,153658738,60139903,4062855,1705043,79678373,42010501,105368473,7680882862,89033,151626584,561415,1038473,927597530,48316148693,145489046,1638031,23539313,1130590774,42516961,62012059,953906687,121197,235244106,105407237,84855715,2124158232,25412907,2045061,324069185,51232340,2938558220,399029566,8509430,2945359,54724496,8040821,40614988,5653650,4557501180,328561210,2496523828,5733543211,26687577,9156244,187972645,11058774314,510574464,902842132,2041363,44386607,136576308,356176271,10196765,155209,160425809,11059305,35821141,9903556116,72379758,21327271,6369262923,9806998003,2294462714,30671463,653270307,311918823,6387030759,498714769,48091242359,788769240,27829973,102220472,83401562,19200702202,928104688,881878,18117909,219755006,128801290,200747,7515175,300710506,74303,132288232,9638514,79545749,3077091,134246474,2355277,9851403605,171505829,29189349,139061913,141540580,12118587,671348202,5788810120,22810454,17149927,940561,88545538,2407883,13631,611251135,54775734,170334153,14808558,9221143,235734173,5739142614,1993584436,279284868,2374326,2063349193,148352641,132646131,519942758,860051398,821788732,5892459,502312885,2094633446,7885746,882793182,8457851142,10567219,233242881,496048797,34243022,235289328,60760486,2281693094,654108,119871,0,689059,52426213,1421519522,110366,52966,6640840403,166209277,2772910,42570896,15474772,9231396546,246928,5643108,47703671,278588046,443552,2622671848,3008316982,3110169388,16980930,582306970,5115770,1032442,873955494,1212112798,583468862,10858436128,22496556,52679389,7309259063,9153911,9874823,786392814,556788878,96585874,787314820,12294374,1498399,2006762,8169453,215402241,4434420089,21674276324,60607862597,139466553,51211734,461528411,872799,4239590565,4176443708,10385,92634788,469859593,10348457,18174141
